attemptdate,attemptresult,userid,type,maxsessionuid
3/25/2020 15:28,LOGIN,HBA1830,AUTHORIZED,898826
3/25/2020 15:31,LOGIN,HBA2228,LIMITED,898903
3/25/2020 15:31,TIMEOUT,HBA1772,LIMITED,898619
3/25/2020 15:32,TIMEOUT,HBA2177,EXPRESS,898545
3/25/2020 15:32,LOGIN,HBA1931,LIMITED,898627
3/25/2020 15:32,LOGIN,HBA2097,LIMITED,898628
3/25/2020 15:32,LOGIN,HBA1692,LIMITED,898904
3/25/2020 15:33,LOGIN,HBA2055,AUTHORIZED,898827
3/25/2020 15:33,SYSLOGOUT,HBA2177,EXPRESS,898360
3/25/2020 15:33,LOGIN,HBA1942,AUTHORIZED,898375
3/25/2020 15:34,TIMEOUT,HBA2055,AUTHORIZED,898554
3/25/2020 15:34,LOGIN,HBA1627,AUTHORIZED,898557
3/25/2020 15:34,LOGIN,HBA1990,AUTHORIZED,897792
3/25/2020 15:34,LOGIN,HBA1990,AUTHORIZED,897793
3/25/2020 15:35,LOGIN,HBA2320,AUTHORIZED,898905
3/25/2020 15:35,LOGOUT,HBA1957,LIMITED,898556
3/25/2020 15:36,LOGIN,HBA1814,EXPRESS,898906
3/25/2020 15:37,TIMEOUT,HBA1894,AUTHORIZED,898193
3/25/2020 15:37,LOGIN,HBA2261,AUTHORIZED,898721
3/25/2020 15:37,LOGIN,HBA2019,LIMITED,898420
3/25/2020 15:37,LOGOUT,HBA1990,AUTHORIZED,897792
3/25/2020 15:37,LOGIN,HBA1830,AUTHORIZED,898376
3/25/2020 15:38,LOGIN,HBA1946,LIMITED,898421
3/25/2020 15:38,TIMEOUT,HBA1795,LIMITED,897786
3/25/2020 15:38,LOGIN,HBA1795,LIMITED,897794
3/25/2020 15:39,LOGOUT,HBA1990,AUTHORIZED,897793
3/25/2020 15:39,LOGIN,HBA2168,AUTHORIZED,898907
3/25/2020 15:40,TIMEOUT,HBA2113,LIMITED,897997
3/25/2020 15:41,TIMEOUT,HBA2343,AUTHORIZED,898000
3/25/2020 15:41,LOGIN,HBA2351,AUTHORIZED,898377
3/25/2020 15:41,LOGOUT,HBA1830,AUTHORIZED,898376
3/25/2020 15:42,TIMEOUT,HBA2019,LIMITED,898420
3/25/2020 15:42,TIMEOUT,HBA2097,LIMITED,898628
3/25/2020 15:42,LOGIN,HBA2033,EXPRESS,898828
3/25/2020 15:42,LOGIN,HBA1830,AUTHORIZED,898378
3/25/2020 15:42,LOGIN,HBA1830,AUTHORIZED,898379
3/25/2020 15:42,LOGOUT,HBA1692,LIMITED,898904
3/25/2020 15:42,LOGOUT,HBA2168,AUTHORIZED,898907
3/25/2020 15:42,LOGOUT,HBA2228,LIMITED,898903
3/25/2020 15:42,LOGIN,HBA2228,LIMITED,898908
3/25/2020 15:43,LOGOUT,HBA1854,LIMITED,898409
3/25/2020 15:43,LOGIN,HBA1990,AUTHORIZED,897795
3/25/2020 15:43,LOGIN,HBA1990,AUTHORIZED,897796
3/25/2020 15:44,LOGOUT,HBA2351,AUTHORIZED,898377
3/25/2020 15:45,LOGIN,HBA2133,AUTHORIZED,898909
3/25/2020 15:45,LOGOUT,HBA1627,AUTHORIZED,898557
3/25/2020 15:46,TIMEOUT,HBA1782,AUTHORIZED,898610
3/25/2020 15:46,LOGIN,HBA1871,EXPRESS,898380
3/25/2020 15:46,LOGOUT,HBA1990,AUTHORIZED,897796
3/25/2020 15:46,LOGOUT,HBA1830,AUTHORIZED,898378
3/25/2020 15:46,LOGOUT,HBA1830,AUTHORIZED,898379
3/25/2020 15:47,LOGOUT,HBA1990,AUTHORIZED,897795
3/25/2020 15:48,LOGIN,HBA2113,LIMITED,898910
3/25/2020 15:48,TIMEOUT,HBA2217,LIMITED,898819
3/25/2020 15:48,LOGIN,HBA1725,LIMITED,898558
3/25/2020 15:48,LOGOUT,HBA1830,AUTHORIZED,898826
3/25/2020 15:48,LOGIN,HBA1782,AUTHORIZED,898629
3/25/2020 15:49,LOGIN,HBA1817,LIMITED,898422
3/25/2020 15:49,LOGOUT,HBA1817,LIMITED,898422
3/25/2020 15:49,LOGIN,HBA1817,LIMITED,898423
3/25/2020 15:49,LOGIN,HBA1971,LIMITED,898829
3/25/2020 15:49,LOGIN,HBA1990,AUTHORIZED,897797
3/25/2020 15:49,LOGIN,HBA1990,AUTHORIZED,897798
3/25/2020 15:50,LOGOUT,HBA2133,AUTHORIZED,898909
3/25/2020 15:50,LOGOUT,HBA2261,AUTHORIZED,898721
3/25/2020 15:50,TIMEOUT,HBA2223,LIMITED,898718
3/25/2020 15:50,LOGIN,HBA2177,EXPRESS,898722
3/25/2020 15:51,LOGIN,HBA2223,LIMITED,898723
3/25/2020 15:52,TIMEOUT,HBA2289,AUTHORIZED,897965
3/25/2020 15:52,LOGOUT,HBA1977,AUTHORIZED,898414
3/25/2020 15:52,TIMEOUT,HBA1972,AUTHORIZED,898902
3/25/2020 15:52,LOGOUT,HBA1990,AUTHORIZED,897797
3/25/2020 15:52,LOGOUT,HBA1990,AUTHORIZED,897798
3/25/2020 15:53,LOGIN,HBA2351,AUTHORIZED,898382
3/25/2020 15:53,LOGIN,HBA2351,AUTHORIZED,898381
3/25/2020 15:53,LOGIN,HBA2238,LIMITED,898724
3/25/2020 15:54,LOGIN,HBA2324,LIMITED,898630
3/25/2020 15:55,LOGIN,HBA2071,LIMITED,898383
3/25/2020 15:55,TIMEOUT,HBA1639,AUTHORIZED,898413
3/25/2020 15:55,TIMEOUT,HBA1954,LIMITED,898714
3/25/2020 15:55,TIMEOUT,HBA1954,LIMITED,898714
3/25/2020 15:56,TIMEOUT,HBA2033,EXPRESS,898828
3/25/2020 15:57,LOGIN,HBA1983,EXPRESS,898911
3/25/2020 15:57,TIMEOUT,HBA2324,LIMITED,898630
3/25/2020 15:57,LOGOUT,HBA2351,AUTHORIZED,898381
3/25/2020 15:57,LOGOUT,HBA2351,AUTHORIZED,898382
3/25/2020 15:57,LOGIN,HBA1922,AUTHORIZED,898559
3/25/2020 15:57,LOGOUT,HBA2213,AUTHORIZED,0
3/25/2020 15:58,LOGOUT,HBA2071,LIMITED,898383
3/25/2020 15:58,TIMEOUT,HBA1871,EXPRESS,898380
3/25/2020 15:58,LOGIN,HBA2071,LIMITED,898384
3/25/2020 15:58,LOGIN,HBA2264,AUTHORIZED,898560
3/25/2020 15:59,TIMEOUT,HBA2192,AUTHORIZED,898717
3/25/2020 16:00,LOGIN,HBA1954,LIMITED,898725
3/25/2020 16:01,TIMEOUT,HBA1808,AUTHORIZED,898805
3/25/2020 16:01,LOGIN,HBA1971,LIMITED,898830
3/25/2020 16:01,LOGOUT,HBA2213,AUTHORIZED,0
3/25/2020 16:01,TIMEOUT,HBA1939,AUTHORIZED,897787
3/25/2020 16:02,LOGIN,HBA1939,AUTHORIZED,897799
3/25/2020 16:02,TIMEOUT,HBA1817,LIMITED,898423
3/25/2020 16:02,LOGOUT,HBA2071,LIMITED,898384
3/25/2020 16:02,LOGIN,HBA2071,LIMITED,898385
3/25/2020 16:02,TIMEOUT,HBA1808,AUTHORIZED,898621
3/25/2020 16:02,LOGIN,HBA1687,LIMITED,898424
3/25/2020 16:03,LOGOUT,HBA2071,LIMITED,898385
3/25/2020 16:03,LOGIN,HBA2071,LIMITED,898386
3/25/2020 16:03,LOGIN,HBA2292,AUTHORIZED,898726
3/25/2020 16:03,TIMEOUT,HBA1658,LIMITED,897791
3/25/2020 16:04,LOGIN,HBA1792,LIMITED,898912
3/25/2020 16:04,LOGOUT,HBA1792,LIMITED,898912
3/25/2020 16:04,LOGIN,HBA1792,LIMITED,898913
3/25/2020 16:04,TIMEOUT,HBA2101,LIMITED,898824
3/25/2020 16:04,LOGIN,HBA1798,LIMITED,898831
3/25/2020 16:05,LOGOUT,HBA2071,LIMITED,898386
3/25/2020 16:05,LOGIN,HBA2071,LIMITED,898387
3/25/2020 16:05,TIMEOUT,HBA2326,LIMITED,897992
3/25/2020 16:07,TIMEOUT,HBA1814,EXPRESS,898906
3/25/2020 16:07,LOGOUT,HBA2177,EXPRESS,898722
3/25/2020 16:07,TIMEOUT,HBA1807,AUTHORIZED,898825
3/25/2020 16:08,LOGOUT,HBA2213,AUTHORIZED,0
3/25/2020 16:08,LOGIN,HBA1990,AUTHORIZED,898914
3/25/2020 16:09,LOGIN,HBA2071,LIMITED,898631
3/25/2020 16:09,TIMEOUT,HBA1946,LIMITED,898421
3/25/2020 16:10,LOGIN,HBA1940,LIMITED,898727
3/25/2020 16:10,LOGIN,HBA1933,LIMITED,898728
3/25/2020 16:10,LOGIN,HBA2101,LIMITED,898832
3/25/2020 16:11,TIMEOUT,HBA1942,AUTHORIZED,898375
3/25/2020 16:11,TIMEOUT,HBA2071,LIMITED,898387
3/25/2020 16:11,LOGIN,HBA2293,LIMITED,898388
3/25/2020 16:12,TIMEOUT,HBA1940,LIMITED,898727
3/25/2020 16:12,TIMEOUT,HBA1933,LIMITED,898728
3/25/2020 16:12,LOGIN,HBA1734,AUTHORIZED,898729
3/25/2020 16:12,LOGIN,HBA2081,LIMITED,898915
3/25/2020 16:12,TIMEOUT,HBA1798,LIMITED,898831
3/25/2020 16:13,LOGIN,HBA1736,LIMITED,898425
3/25/2020 16:13,LOGIN,HBA1736,LIMITED,898426
3/25/2020 16:14,LOGOUT,HBA1954,LIMITED,898725
3/25/2020 16:14,LOGOUT,HBA1736,LIMITED,898425
3/25/2020 16:14,LOGIN,HBA1736,LIMITED,898427
3/25/2020 16:14,LOGOUT,HBA1736,LIMITED,898427
3/25/2020 16:14,LOGIN,HBA1736,LIMITED,898428
3/25/2020 16:14,LOGOUT,HBA1736,LIMITED,898428
3/25/2020 16:14,LOGIN,HBA1736,LIMITED,898429
3/25/2020 16:14,LOGIN,HBA1940,LIMITED,898632
3/25/2020 16:15,LOGIN,HBA1972,AUTHORIZED,898916
3/25/2020 16:15,LOGOUT,HBA2213,AUTHORIZED,0
3/25/2020 16:15,TIMEOUT,HBA1792,LIMITED,898913
3/25/2020 16:15,TIMEOUT,HBA2081,LIMITED,898915
3/25/2020 16:15,LOGIN,HBA2351,AUTHORIZED,898389
3/25/2020 16:15,LOGIN,HBA2351,AUTHORIZED,898390
3/25/2020 16:16,LOGOUT,HBA2071,LIMITED,898631
3/25/2020 16:16,LOGIN,HBA1939,AUTHORIZED,897800
3/25/2020 16:16,LOGIN,HBA2005,AUTHORIZED,898730
3/25/2020 16:16,LOGIN,HBA2071,LIMITED,898633
3/25/2020 16:16,LOGIN,HBA2133,AUTHORIZED,898917
3/25/2020 16:17,LOGIN,HBA1739,LIMITED,898731
3/25/2020 16:17,SYSLOGOUT,HBA2052,LIMITED,898808
3/25/2020 16:17,LOGIN,HBA2139,EXPRESS,898391
3/25/2020 16:18,TIMEOUT,HBA1940,LIMITED,898632
3/25/2020 16:18,TIMEOUT,HBA1725,LIMITED,898558
3/25/2020 16:18,LOGOUT,HBA2351,AUTHORIZED,898390
3/25/2020 16:19,TIMEOUT,HBA1971,LIMITED,898829
3/25/2020 16:20,LOGIN,HBA1933,LIMITED,898732
3/25/2020 16:20,LOGOUT,HBA1933,LIMITED,898732
3/25/2020 16:20,LOGIN,HBA1933,LIMITED,898733
3/25/2020 16:20,LOGIN,HBA2117,LIMITED,899002
3/25/2020 16:21,LOGIN,HBA1940,LIMITED,898634
3/25/2020 16:21,LOGOUT,HBA1940,LIMITED,898634
3/25/2020 16:21,LOGOUT,HBA2133,AUTHORIZED,898917
3/25/2020 16:21,LOGIN,HBA1940,LIMITED,898635
3/25/2020 16:21,LOGOUT,HBA2351,AUTHORIZED,898389
3/25/2020 16:21,LOGOUT,HBA2293,LIMITED,898388
3/25/2020 16:22,TIMEOUT,HBA1739,LIMITED,898731
3/25/2020 16:22,LOGIN,HBA1827,LIMITED,898430
3/25/2020 16:23,LOGIN,HBA2279,AUTHORIZED,898833
3/25/2020 16:23,TIMEOUT,HBA1687,LIMITED,898424
3/25/2020 16:23,TIMEOUT,HBA2264,AUTHORIZED,898560
3/25/2020 16:23,LOGIN,HBA2293,LIMITED,898561
3/25/2020 16:23,TIMEOUT,HBA1940,LIMITED,898635
3/25/2020 16:24,LOGOUT,HBA2071,LIMITED,898633
3/25/2020 16:25,LOGIN,HBA2279,AUTHORIZED,898734
3/25/2020 16:25,LOGOUT,HBA2351,AUTHORIZED,898626
3/25/2020 16:25,TIMEOUT,HBA1933,LIMITED,898733
3/25/2020 16:25,LOGIN,HBA2030,LIMITED,898918
3/25/2020 16:26,SYSLOGOUT,HBA2279,AUTHORIZED,898709
3/25/2020 16:26,LOGOUT,HBA2279,AUTHORIZED,898833
3/25/2020 16:27,LOGOUT,HBA1836,LIMITED,897991
3/25/2020 16:27,TIMEOUT,HBA1971,LIMITED,898830
3/25/2020 16:27,LOGIN,HBA2318,LIMITED,898834
3/25/2020 16:27,LOGIN,HBA1826,AUTHORIZED,898835
3/25/2020 16:28,LOGIN,HBA2343,AUTHORIZED,898735
3/25/2020 16:28,LOGOUT,HBA2318,LIMITED,898834
3/25/2020 16:28,LOGOUT,HBA2101,LIMITED,898832
3/25/2020 16:28,TIMEOUT,HBA1643,AUTHORIZED,897900
3/25/2020 16:29,LOGIN,HBA2279,AUTHORIZED,898836
3/25/2020 16:29,LOGIN,HBA1957,LIMITED,898562
3/25/2020 16:29,TIMEOUT,HBA2223,LIMITED,898723
3/25/2020 16:29,LOGIN,HBA2223,LIMITED,898736
3/25/2020 16:29,LOGOUT,HBA2293,LIMITED,898561
3/25/2020 16:30,TIMEOUT,HBA2226,AUTHORIZED,897977
3/25/2020 16:31,TIMEOUT,HBA1922,AUTHORIZED,898559
3/25/2020 16:31,LOGOUT,HBA1957,LIMITED,898562
3/25/2020 16:32,TIMEOUT,HBA1983,EXPRESS,898911
3/25/2020 16:32,TIMEOUT,HBA2238,LIMITED,898724
3/25/2020 16:32,LOGIN,HBA2242,AUTHORIZED,899003
3/25/2020 16:33,LOGOUT,HBA2279,AUTHORIZED,898836
3/25/2020 16:34,TIMEOUT,HBA2112,AUTHORIZED,898622
3/25/2020 16:34,LOGIN,HBA2104,LIMITED,898563
3/25/2020 16:34,LOGIN,HBA2351,AUTHORIZED,898393
3/25/2020 16:34,LOGIN,HBA2351,AUTHORIZED,898392
3/25/2020 16:35,SYSLOGOUT,HBA2318,LIMITED,898810
3/25/2020 16:38,TIMEOUT,HBA1990,AUTHORIZED,898914
3/25/2020 16:38,LOGIN,HBA2112,AUTHORIZED,898636
3/25/2020 16:38,LOGIN,HBA1687,LIMITED,899004
3/25/2020 16:38,LOGOUT,HBA2351,AUTHORIZED,898393
3/25/2020 16:38,LOGIN,HBA2112,AUTHORIZED,898637
3/25/2020 16:40,LOGOUT,HBA2030,LIMITED,898918
3/25/2020 16:40,LOGOUT,HBA2351,AUTHORIZED,898392
3/25/2020 16:40,LOGIN,HBA1756,LIMITED,898564
3/25/2020 16:40,LOGOUT,HBA1756,LIMITED,898564
3/25/2020 16:40,LOGIN,HBA1756,LIMITED,898565
3/25/2020 16:40,LOGIN,HBA1922,AUTHORIZED,898566
3/25/2020 16:41,LOGIN,HBA2214,AUTHORIZED,898837
3/25/2020 16:41,LOGIN,HBA1990,AUTHORIZED,899005
3/25/2020 16:41,LOGIN,HBA1990,AUTHORIZED,899006
3/25/2020 16:41,TIMEOUT,HBA2104,LIMITED,898563
3/25/2020 16:42,LOGIN,HBA1990,AUTHORIZED,898394
3/25/2020 16:42,TIMEOUT,HBA1734,AUTHORIZED,898729
3/25/2020 16:42,LOGIN,HBA1622,EXPRESS,898638
3/25/2020 16:42,LOGOUT,HBA2320,AUTHORIZED,898905
3/25/2020 16:43,LOGIN,HBA1862,LIMITED,898567
3/25/2020 16:43,TIMEOUT,HBA1756,LIMITED,898565
3/25/2020 16:43,LOGOUT,HBA1972,AUTHORIZED,898916
3/25/2020 16:44,LOGIN,HBA2030,LIMITED,898568
3/25/2020 16:45,LOGOUT,HBA1990,AUTHORIZED,899005
3/25/2020 16:45,LOGOUT,HBA1990,AUTHORIZED,899006
3/25/2020 16:45,TIMEOUT,HBA1826,AUTHORIZED,898835
3/25/2020 16:45,LOGOUT,HBA2228,LIMITED,898908
3/25/2020 16:45,LOGOUT,HBA1990,AUTHORIZED,898394
3/25/2020 16:45,TIMEOUT,HBA1736,LIMITED,898426
3/25/2020 16:46,LOGOUT,HBA1862,LIMITED,898567
3/25/2020 16:46,TIMEOUT,HBA2213,AUTHORIZED,0
3/25/2020 16:47,TIMEOUT,HBA2005,AUTHORIZED,898730
3/25/2020 16:48,SYSLOGOUT,HBA2161,AUTHORIZED,898317
3/25/2020 16:48,TIMEOUT,HBA2139,EXPRESS,898391
3/25/2020 16:48,TIMEOUT,HBA2020,AUTHORIZED,898521
3/25/2020 16:49,TIMEOUT,HBA1687,LIMITED,899004
3/25/2020 16:49,TIMEOUT,HBA1939,AUTHORIZED,897799
3/25/2020 16:49,LOGIN,HBA2305,LIMITED,899007
3/25/2020 16:53,LOGIN,HBA2012,LIMITED,898569
3/25/2020 16:54,LOGOUT,HBA2030,LIMITED,898568
3/25/2020 16:55,LOGIN,HBA1957,LIMITED,898570
3/25/2020 16:55,SYSLOGOUT,HBA1799,AUTHORIZED,898713
3/25/2020 16:55,LOGIN,HBA2012,LIMITED,898639
3/25/2020 16:57,LOGIN,HBA1836,LIMITED,898919
3/25/2020 16:57,TIMEOUT,HBA2279,AUTHORIZED,898734
3/25/2020 16:57,LOGIN,HBA2005,AUTHORIZED,898737
3/25/2020 16:57,LOGOUT,HBA2005,AUTHORIZED,898737
3/25/2020 16:57,LOGIN,HBA2005,AUTHORIZED,898738
3/25/2020 16:58,TIMEOUT,HBA2305,LIMITED,899007
3/25/2020 16:58,TIMEOUT,HBA2343,AUTHORIZED,898735
3/25/2020 16:59,LOGOUT,HBA2012,LIMITED,898639
3/25/2020 16:59,TIMEOUT,HBA2037,AUTHORIZED,898365
3/25/2020 16:59,SYSLOGOUT,HBA1894,AUTHORIZED,898193
3/25/2020 16:59,TIMEOUT,HBA2117,LIMITED,899002
3/25/2020 17:00,TIMEOUT,HBA2223,LIMITED,898736
3/25/2020 17:00,TIMEOUT,HBA1827,LIMITED,898430
3/25/2020 17:01,LOGIN,HBA2284,AUTHORIZED,898739
3/25/2020 17:02,LOGIN,HBA1966,EXPRESS,898431
3/25/2020 17:02,TIMEOUT,HBA1736,LIMITED,898429
3/25/2020 17:03,LOGIN,HBA1792,LIMITED,898920
3/25/2020 17:03,LOGOUT,HBA1792,LIMITED,898920
3/25/2020 17:03,LOGIN,HBA1792,LIMITED,898921
3/25/2020 17:05,LOGIN,HBA2037,AUTHORIZED,898395
3/25/2020 17:06,LOGIN,HBA2151,AUTHORIZED,898922
3/25/2020 17:07,TIMEOUT,HBA1622,EXPRESS,898638
3/25/2020 17:07,TIMEOUT,HBA2012,LIMITED,898569
3/25/2020 17:08,LOGIN,HBA2014,EXPRESS,898432
3/25/2020 17:10,TIMEOUT,HBA2112,AUTHORIZED,898636
3/25/2020 17:11,TIMEOUT,HBA1792,LIMITED,898921
3/25/2020 17:12,TIMEOUT,HBA2242,AUTHORIZED,899003
3/25/2020 17:12,LOGIN,HBA1749,AUTHORIZED,898923
3/25/2020 17:12,SYSLOGOUT,HBA2318,LIMITED,898821
3/25/2020 17:13,LOGIN,HBA1923,LIMITED,898740
3/25/2020 17:14,SYSLOGOUT,HBA2192,AUTHORIZED,898717
3/25/2020 17:16,LOGIN,HBA2223,LIMITED,898741
3/25/2020 17:16,LOGOUT,HBA2223,LIMITED,898741
3/25/2020 17:16,LOGIN,HBA2223,LIMITED,898742
3/25/2020 17:18,SYSLOGOUT,HBA2243,AUTHORIZED,898816
3/25/2020 17:20,LOGIN,HBA2289,AUTHORIZED,898924
3/25/2020 17:20,LOGIN,HBA1837,LIMITED,898640
3/25/2020 17:23,TIMEOUT,HBA2005,AUTHORIZED,898738
3/25/2020 17:25,LOGIN,HBA1838,LIMITED,899008
3/25/2020 17:25,LOGIN,HBA1683,LIMITED,898641
3/25/2020 17:26,TIMEOUT,HBA1837,LIMITED,898640
3/25/2020 17:27,TIMEOUT,HBA1922,AUTHORIZED,898566
3/25/2020 17:27,LOGOUT,HBA1957,LIMITED,898570
3/25/2020 17:28,TIMEOUT,HBA1923,LIMITED,898740
3/25/2020 17:28,LOGOUT,HBA1836,LIMITED,898919
3/25/2020 17:29,TIMEOUT,HBA1838,LIMITED,899008
3/25/2020 17:29,LOGIN,HBA1836,LIMITED,898925
3/25/2020 17:30,LOGIN,HBA2242,AUTHORIZED,898743
3/25/2020 17:30,TIMEOUT,HBA2055,AUTHORIZED,898827
3/25/2020 17:31,TIMEOUT,HBA1931,LIMITED,898627
3/25/2020 17:31,LOGIN,HBA2055,AUTHORIZED,898838
3/25/2020 17:31,TIMEOUT,HBA1782,AUTHORIZED,898629
3/25/2020 17:32,LOGIN,HBA1622,EXPRESS,898642
3/25/2020 17:32,LOGOUT,HBA1622,EXPRESS,898642
3/25/2020 17:32,LOGIN,HBA2305,LIMITED,898396
3/25/2020 17:32,LOGIN,HBA1622,EXPRESS,898643
3/25/2020 17:33,LOGOUT,HBA2289,AUTHORIZED,898924
3/25/2020 17:34,LOGOUT,HBA1683,LIMITED,898641
3/25/2020 17:35,TIMEOUT,HBA2284,AUTHORIZED,898739
3/25/2020 17:37,TIMEOUT,HBA2112,AUTHORIZED,898637
3/25/2020 17:37,SYSLOGOUT,HBA1814,EXPRESS,898906
3/25/2020 17:39,TIMEOUT,HBA1622,EXPRESS,898643
3/25/2020 17:39,LOGIN,HBA1931,LIMITED,898644
3/25/2020 17:39,LOGIN,HBA1960,LIMITED,898839
3/25/2020 17:42,TIMEOUT,HBA2214,AUTHORIZED,898837
3/25/2020 17:43,TIMEOUT,HBA1931,LIMITED,898644
3/25/2020 17:43,LOGOUT,HBA1960,LIMITED,898839
3/25/2020 17:43,TIMEOUT,HBA1749,AUTHORIZED,898923
3/25/2020 17:46,TIMEOUT,HBA1966,EXPRESS,898431
3/25/2020 17:47,TIMEOUT,HBA2151,AUTHORIZED,898922
3/25/2020 17:48,LOGOUT,HBA2037,AUTHORIZED,898395
3/25/2020 17:48,TIMEOUT,HBA2223,LIMITED,898742
3/25/2020 17:49,SYSLOGOUT,HBA1971,LIMITED,898829
3/25/2020 17:49,TIMEOUT,HBA2113,LIMITED,898910
3/25/2020 17:50,LOGIN,HBA1888,AUTHORIZED,899009
3/25/2020 17:50,LOGOUT,HBA1888,AUTHORIZED,899009
3/25/2020 17:50,LOGIN,HBA1888,AUTHORIZED,899010
3/25/2020 17:58,TIMEOUT,HBA2055,AUTHORIZED,898838
3/25/2020 17:58,LOGIN,HBA2089,LIMITED,898840
3/25/2020 17:59,LOGOUT,HBA2089,LIMITED,898840
3/25/2020 18:00,TIMEOUT,HBA2292,AUTHORIZED,898726
3/25/2020 18:01,SYSLOGOUT,HBA2113,LIMITED,898910
3/25/2020 18:03,TIMEOUT,HBA1795,LIMITED,897794
3/25/2020 18:04,LOGIN,HBA1618,LIMITED,898926
3/25/2020 18:05,LOGIN,HBA2214,AUTHORIZED,898571
3/25/2020 18:05,LOGIN,HBA1990,AUTHORIZED,898398
3/25/2020 18:05,LOGIN,HBA1990,AUTHORIZED,898397
3/25/2020 18:06,LOGIN,HBA2320,AUTHORIZED,898927
3/25/2020 18:06,LOGIN,HBA2213,AUTHORIZED,898572
3/25/2020 18:07,TIMEOUT,HBA2305,LIMITED,898396
3/25/2020 18:09,LOGOUT,HBA1990,AUTHORIZED,898398
3/25/2020 18:09,LOGOUT,HBA1990,AUTHORIZED,898397
3/25/2020 18:09,TIMEOUT,HBA2213,AUTHORIZED,898572
3/25/2020 18:10,TIMEOUT,HBA2014,EXPRESS,898432
3/25/2020 18:10,LOGOUT,HBA1618,LIMITED,898926
3/25/2020 18:12,LOGIN,HBA1990,AUTHORIZED,898399
3/25/2020 18:12,LOGIN,HBA1990,AUTHORIZED,898400
3/25/2020 18:13,LOGIN,HBA2172,AUTHORIZED,899011
3/25/2020 18:13,LOGIN,HBA1792,LIMITED,898928
3/25/2020 18:13,LOGOUT,HBA1792,LIMITED,898928
3/25/2020 18:13,LOGIN,HBA1792,LIMITED,898929
3/25/2020 18:14,SYSLOGOUT,HBA1736,LIMITED,898426
3/25/2020 18:16,LOGOUT,HBA1990,AUTHORIZED,898400
3/25/2020 18:16,LOGOUT,HBA1990,AUTHORIZED,898399
3/25/2020 18:16,SYSLOGOUT,HBA1939,AUTHORIZED,897800
3/25/2020 18:17,LOGIN,HBA2243,AUTHORIZED,898744
3/25/2020 18:17,LOGIN,HBA2327,EXPRESS,899102
3/25/2020 18:19,LOGIN,HBA2350,LIMITED,898745
3/25/2020 18:20,TIMEOUT,HBA1792,LIMITED,898929
3/25/2020 18:20,LOGOUT,HBA1836,LIMITED,898925
3/25/2020 18:21,LOGIN,HBA1836,LIMITED,899012
3/25/2020 18:23,TIMEOUT,HBA1888,AUTHORIZED,899010
3/25/2020 18:24,LOGOUT,HBA1836,LIMITED,899012
3/25/2020 18:26,LOGIN,HBA2319,LIMITED,898433
3/25/2020 18:27,SYSLOGOUT,HBA2279,AUTHORIZED,898734
3/25/2020 18:28,LOGIN,HBA1724,LIMITED,899103
3/25/2020 18:28,SYSLOGOUT,HBA2343,AUTHORIZED,898735
3/25/2020 18:30,TIMEOUT,HBA2213,AUTHORIZED,898066
3/25/2020 18:32,TIMEOUT,HBA2214,AUTHORIZED,898571
3/25/2020 18:32,LOGIN,HBA1896,AUTHORIZED,898573
3/25/2020 18:33,LOGOUT,HBA2320,AUTHORIZED,898927
3/25/2020 18:35,LOGOUT,HBA1896,AUTHORIZED,898573
3/25/2020 18:39,SYSLOGOUT,HBA2112,AUTHORIZED,898636
3/25/2020 18:40,LOGIN,HBA2320,AUTHORIZED,898930
3/25/2020 18:41,LOGIN,HBA1836,LIMITED,898931
3/25/2020 18:44,LOGOUT,HBA2172,AUTHORIZED,899011
3/25/2020 18:45,LOGIN,HBA1776,LIMITED,898574
3/25/2020 18:45,LOGOUT,HBA1776,LIMITED,898574
3/25/2020 18:45,LOGIN,HBA1776,LIMITED,898575
3/25/2020 18:46,LOGIN,HBA1742,AUTHORIZED,898841
3/25/2020 18:47,LOGOUT,HBA1776,LIMITED,898575
3/25/2020 18:47,LOGIN,HBA1776,LIMITED,898576
3/25/2020 18:47,LOGOUT,HBA1776,LIMITED,898576
3/25/2020 18:47,LOGIN,HBA1776,LIMITED,898577
3/25/2020 18:47,LOGIN,HBA2086,LIMITED,898434
3/25/2020 18:48,TIMEOUT,HBA2243,AUTHORIZED,898744
3/25/2020 18:53,TIMEOUT,HBA2242,AUTHORIZED,898743
3/25/2020 18:57,LOGIN,HBA2246,AUTHORIZED,898435
3/25/2020 18:57,LOGIN,HBA1903,LIMITED,898932
3/25/2020 19:02,TIMEOUT,HBA1724,LIMITED,899103
3/25/2020 19:02,LOGOUT,HBA2320,AUTHORIZED,898930
3/25/2020 19:05,TIMEOUT,HBA2319,LIMITED,898433
3/25/2020 19:06,SYSLOGOUT,HBA2037,AUTHORIZED,898365
3/25/2020 19:10,LOGIN,HBA2242,AUTHORIZED,898746
3/25/2020 19:12,LOGIN,HBA1639,AUTHORIZED,898747
3/25/2020 19:12,SYSLOGOUT,HBA1939,AUTHORIZED,897787
3/25/2020 19:13,LOGOUT,HBA1836,LIMITED,898931
3/25/2020 19:16,SYSLOGOUT,HBA2213,AUTHORIZED,898066
3/25/2020 19:17,SYSLOGOUT,HBA2223,LIMITED,898742
3/25/2020 19:17,TIMEOUT,HBA1776,LIMITED,898577
3/25/2020 19:19,LOGIN,HBA1977,AUTHORIZED,898645
3/25/2020 19:20,LOGIN,HBA1836,LIMITED,898933
